pgrid 	 psihatexact+_real 	 psihatexact+_imag 	              psihatguess+_real 	 psihatguess+_imag 
-8.754037191362442627e+00	-2.430255887395895236e-13	-3.757825153784314932e-13	2.146912745345270677e-12	3.948261778051358405e-12
-8.743565855009139298e+00	-1.098824319824423531e-14	-4.412487061775788059e-13	-6.201539696260596024e-14	4.815398640921646620e-12
-8.733094518655834193e+00	2.164296380093090835e-13	-3.786954790635767659e-13	-2.453715757419380893e-12	4.425930511131997350e-12
-8.722623182302529088e+00	3.812906474640850781e-13	-2.095563196430707062e-13	-4.398800851759771705e-12	2.872193572184379932e-12
-8.712151845949225759e+00	4.273647453306224664e-13	1.047658333848808469e-14	-5.323234993321933207e-12	4.673521714696145181e-13
-8.701680509595920654e+00	3.580325804596603942e-13	2.269809942559613505e-13	-4.942523082561101656e-12	-2.130035812024627708e-12
-8.691209173242617325e+00	1.920734403819976212e-13	3.683717786646342655e-13	-3.271146918182145649e-12	-4.302436279251811607e-12
-8.680737836889312220e+00	-1.820252609725337279e-14	4.147200953518961209e-13	-6.882392486120777446e-13	-5.416476856012024784e-12
-8.670266500536007115e+00	-2.150241680080983662e-13	3.420925203745937791e-13	2.218367232740879746e-12	-5.193948094081525757e-12
-8.659795164182703786e+00	-3.519105464596614514e-13	1.874283648078872778e-13	4.745284870329440325e-12	-3.578647312427899544e-12
-8.649323827829398681e+00	-3.912949202976981974e-13	-8.999357358779993522e-15	6.297065437597552117e-12	-9.516684158216114180e-13
-8.638852491476095352e+00	-3.303321517207307524e-13	-1.938978021514856702e-13	6.486005826543860477e-12	2.161276005959316467e-12
-8.628381155122790247e+00	-1.948830618181425098e-13	-3.211074315694119398e-13	5.252266444445206896e-12	5.022979386524311911e-12
-8.617909818769486918e+00	-1.441722038983009862e-14	-3.648245178040750840e-13	2.850655756640498382e-12	7.052434940458008062e-12
-8.607438482416181813e+00	1.570627765772070447e-13	-3.243375954011689094e-13	-1.972311868967878659e-13	7.753948179861672716e-12
-8.596967146062876708e+00	2.837570901607705097e-13	-2.046256826015445983e-13	-3.242374909876810404e-12	7.030271951084375629e-12
-8.586495809709573379e+00	3.374491722845637255e-13	-4.978742221429071262e-14	-5.634521708581143683e-12	4.973904435833395631e-12
-8.576024473356268274e+00	3.145493641909795608e-13	1.097269130132204981e-13	-6.871369631839215151e-12	2.076142677523437653e-12
-8.565553137002964945e+00	2.197640623196732503e-13	2.322935806889237138e-13	-6.701017149442431827e-12	-1.138290646294979237e-12
-8.555081800649659840e+00	8.742188521989166057e-14	3.020133476316951267e-13	-5.150778281882756422e-12	-3.981377479824281215e-12
-8.544610464296356511e+00	-5.665568166701319408e-14	2.967873180873617951e-13	-2.526607046364983261e-12	-5.967445462058915419e-12
-8.534139127943051406e+00	-1.750546434654664807e-13	2.325364667004252855e-13	6.963066523610442542e-13	-6.689679044336502436e-12
-8.523667791589746301e+00	-2.507995575513847168e-13	1.227893941909299314e-13	3.928502938993350349e-12	-6.101783733468931996e-12
-8.513196455236442972e+00	-2.663241756714918896e-13	3.392411421155558142e-15	6.633782942370704919e-12	-4.291765401569113324e-12
-8.502725118883137867e+00	-2.329951758447466474e-13	-1.121303943219833377e-13	8.363395251935946119e-12	-1.666967986254320891e-12
-8.492253782529834538e+00	-1.526554639773538977e-13	-1.880052394935189592e-13	8.907597613260870824e-12	1.342911079134588575e-12
-8.481782446176529433e+00	-5.186561338306093343e-14	-2.269276187673070650e-13	8.234714351161546811e-12	4.162357204932327386e-12
-8.471311109823224328e+00	4.627685778887952599e-14	-2.117504940892317358e-13	6.556352561336612769e-12	6.395953357482933043e-12
-8.460839773469920999e+00	1.242386220689326772e-13	-1.657328453591952829e-13	4.194392658200867086e-12	7.657092232275845239e-12
-8.450368437116615894e+00	1.675716451302125236e-13	-8.942105377909184630e-14	1.607391605237695112e-12	7.850864138341296702e-12
-8.439897100763312565e+00	1.784144911674794864e-13	-1.110201249692671019e-14	-8.020183502931096186e-13	6.955419792095511492e-12
-8.429425764410007460e+00	1.558638750314504021e-13	6.087376814405678057e-14	-2.639625036017675071e-12	5.218721976408482324e-12
-8.418954428056704131e+00	1.060380831577118677e-13	1.085154384000616467e-13	-3.696358280543182478e-12	2.898284775751749228e-12
-8.408483091703399026e+00	5.223802225488371910e-14	1.268410187070617331e-13	-3.838961063652562930e-12	3.988350345874797036e-13
-8.398011755350093921e+00	-6.887758008031673012e-15	1.238278378446213228e-13	-3.154326991251528860e-12	-1.971562977913157889e-12
-8.387540418996790592e+00	-4.794878460723293752e-14	9.969963037178385671e-14	-1.786033036954453939e-12	-3.892065789440128283e-12
-8.377069082643485487e+00	-7.517359324337939161e-14	5.917925794047922147e-14	-2.222012201167942874e-14	-5.208334111309979352e-12
-8.366597746290182158e+00	-7.554883787150204161e-14	2.173366354630891113e-14	1.885060925248183846e-12	-5.814402965539176719e-12
-8.356126409936877053e+00	-6.183747125982295038e-14	-1.203774564020860994e-14	3.614320271627951430e-12	-5.794383785029687664e-12
-8.345655073583573724e+00	-3.875591101145462766e-14	-2.728274267573080782e-14	4.990779593251516076e-12	-5.244181623970514461e-12
-8.335183737230268619e+00	-1.600548705533581357e-14	-2.990396741839271753e-14	5.820242661693492207e-12	-4.386913392408993284e-12
-8.324712400876963514e+00	4.664245230035626617e-15	-2.044789807214518927e-14	6.098485143624270992e-12	-3.414023529194977049e-12
-8.314241064523660185e+00	9.634841000691526518e-15	-1.176409779497393604e-15	5.806574695119791757e-12	-2.544041490964675261e-12
-8.303769728170355080e+00	7.492184279424997129e-15	1.909568146146705729e-14	5.094149149868914059e-12	-1.914599446199815566e-12
-8.293298391817051751e+00	-1.046881657691203259e-14	3.130071677908134635e-14	4.058734010298047539e-12	-1.631909598989767541e-12
-8.282827055463746646e+00	-3.615897247482063855e-14	3.906510877623507424e-14	2.903656318644297651e-12	-1.701364531183451667e-12
-8.272355719110441541e+00	-6.088178364868269771e-14	2.450281490107554654e-14	1.724837552399363735e-12	-2.083791221892435768e-12
-8.261884382757138212e+00	-8.240950615103369314e-14	3.168007443942956803e-15	6.865195161093844358e-13	-2.668330516960347789e-12
-8.251413046403833107e+00	-9.412071952657155569e-14	-3.420389406028153320e-14	-2.019410319980899840e-13	-3.326801707223634694e-12
-8.240941710050529778e+00	-8.858879312430189893e-14	-7.275175565462296815e-14	-8.885495118797489440e-13	-3.900481929404687746e-12
-8.230470373697224673e+00	-6.389341436263647750e-14	-1.158044901676380751e-13	-1.468656670828171958e-12	-4.243876257350005162e-12
-8.219999037343921344e+00	-2.251170590908356517e-14	-1.473447661424094559e-13	-1.990453266568644283e-12	-4.243129301579342966e-12
-8.209527700990616239e+00	2.550526292485108208e-14	-1.643114421887824310e-13	-2.612629887467902607e-12	-3.824393329641133435e-12
-8.199056364637311134e+00	8.963452913381464345e-14	-1.586346591448909808e-13	-3.421451068212322644e-12	-2.948360815472233853e-12
-8.188585028284007805e+00	1.456053425207250545e-13	-1.374534557976638106e-13	-4.584536566369679957e-12	-1.631536372794726047e-12
-8.178113691930702700e+00	1.984229547016141639e-13	-8.863047677014321717e-14	-6.149704705771911446e-12	7.705472777326473209e-14
-8.167642355577399371e+00	2.314340638711064185e-13	-3.130026174361068262e-14	-8.221023176407028019e-12	2.102223594971877594e-12
-8.157171019224094266e+00	2.457996110039543498e-13	4.899502851698099616e-14	-1.077060136974916506e-11	4.344212723025200075e-12
-8.146699682870790937e+00	2.334855754814374109e-13	1.252413045008375620e-13	-1.381099195761336331e-11	6.736355756066411503e-12
-8.136228346517485832e+00	1.990909964369052585e-13	2.032695771253641548e-13	-1.720970548756328053e-11	9.174330033090955848e-12
-8.125757010164180727e+00	1.415544829295682210e-13	2.625017461371467560e-13	-2.090940105059197086e-11	1.164050214338154895e-11
-8.115285673810877398e+00	6.357749724150801953e-14	3.090234433143825250e-13	-2.470889398634670467e-11	1.410505880976604428e-11
-8.104814337457572293e+00	-2.956407888103262521e-14	3.275645599918112014e-13	-2.848946405374156649e-11	1.661698758131811222e-11
-8.094343001104268964e+00	-1.232161282164509564e-13	3.214774808050430891e-13	-3.203832397884555562e-11	1.922563196014604054e-11
-8.083871664750963859e+00	-2.165003622777937043e-13	2.875174647009044267e-13	-3.523512571866368896e-11	2.206267096398298892e-11
-8.073400328397658754e+00	-2.951417257655893103e-13	2.296935926579956849e-13	-3.788063354817723800e-11	2.524208688515106531e-11
-8.062928992044355425e+00	-3.593010247840749921e-13	1.457377219586210640e-13	-3.988351732112493929e-11	2.895941726907219417e-11
-8.052457655691050320e+00	-3.990419930882687617e-13	4.821125001506950832e-14	-4.109212967109407206e-11	3.335769265059112326e-11
-8.041986319337746991e+00	-4.134932767878697213e-13	-6.346240927940365611e-14	-4.146360537549258870e-11	3.864836393865954543e-11
-8.031514982984441886e+00	-3.980561794570629386e-13	-1.682216299192210835e-13	-4.089571380633286549e-11	4.496748251862890063e-11
-8.021043646631138557e+00	-3.551357251649645683e-13	-2.754651120389346484e-13	-3.939043528931381042e-11	5.250217965257043402e-11
-8.010572310277833452e+00	-2.859365609376102388e-13	-3.622086973417575456e-13	-3.688380645428479366e-11	6.134382051739989617e-11
-8.000100973924528347e+00	-1.940987834823777647e-13	-4.384185777183071411e-13	-3.339588255163382259e-11	7.162458487943819085e-11
-7.989629637571225018e+00	-8.795559281850892012e-14	-4.872005802541808848e-13	-2.887781342049995175e-11	8.336323760315370843e-11
-7.979158301217920801e+00	2.585681953391387308e-14	-5.137103468166369526e-13	-2.334429860957304221e-11	9.661425754677416377e-11
-7.968686964864615696e+00	1.452625028497530865e-13	-5.069543304402513221e-13	-1.674541155466273585e-11	1.113099613766170113e-10
-7.958215628511311479e+00	2.629716105831923108e-13	-4.802643106354931776e-13	-9.066955961270330651e-12	1.274270079497302934e-10
-7.947744292158007262e+00	3.728064714181802037e-13	-4.264469853560331181e-13	-2.300949598148730991e-13	1.448159685639047879e-10
-7.937272955804703045e+00	4.664614705232259818e-13	-3.553222490715454809e-13	9.818455820632522880e-12	1.633699628773007697e-10
-7.926801619451398828e+00	5.425523891727424773e-13	-2.572971352887445648e-13	2.118449276979957155e-11	1.828605347176910709e-10
-7.916330283098094611e+00	6.001981825504758172e-13	-1.531521900220616811e-13	3.395228855869854175e-11	2.031224653153415026e-10
-7.905858946744789506e+00	6.369295394605481356e-13	-3.681488338146753151e-14	4.825578834270692642e-11	2.238517885236717148e-10
-7.895387610391485289e+00	6.477263059993404404e-13	8.047299312802483661e-14	6.418715070990153287e-11	2.448220495380987481e-10
-7.884916274038181072e+00	6.386532213169513157e-13	1.976732752698130247e-13	8.187819756097209283e-11	2.656893920899462242e-10
-7.874444937684876855e+00	6.044617648314469659e-13	3.085189753071237160e-13	1.014187955859182064e-10	2.862152300098271844e-10
-7.863973601331572638e+00	5.570489130459762745e-13	4.124631410098614178e-13	1.229154282597466785e-10	3.060521291534558850e-10
-7.853502264978268421e+00	4.913469796213714386e-13	5.024075266270757375e-13	1.464280936477672925e-10	3.249443515856751537e-10
-7.843030928624963316e+00	4.169599734225952063e-13	5.797878436775774330e-13	1.719955774145122766e-10	3.425389689172300912e-10
-7.832559592271659099e+00	3.264911065054655109e-13	6.363487942383583864e-13	1.996173866464463093e-10	3.585688712237062501e-10
-7.822088255918354882e+00	2.352379843956396436e-13	6.850510850248629716e-13	2.292333425953042025e-10	3.726758184626469784e-10
-7.811616919565050665e+00	1.379482986191153291e-13	7.109492897275378224e-13	2.607339260419359298e-10	3.846016583781773691e-10
-7.801145583211746448e+00	4.482765048889609500e-14	7.275026142058982260e-13	2.939205435673939055e-10	3.940037465472560893e-10
-7.790674246858442231e+00	-4.924211520612627290e-14	7.217262866924057288e-13	3.285508282643887975e-10	4.006411373379126920e-10
-7.780202910505138014e+00	-1.352059993096918786e-13	7.061607492746505724e-13	3.642603846537099874e-10	4.042071140380505349e-10
-7.769731574151832909e+00	-2.172448687573531174e-13	6.803301109957287931e-13	4.006288891610975235e-10	4.045150827745324347e-10
-7.759260237798528692e+00	-2.892694406248550702e-13	6.470727249789251165e-13	4.370959513456872213e-10	4.013336910215168708e-10
-7.748788901445224475e+00	-3.533132918313719560e-13	6.005934630925604527e-13	4.730481312074251783e-10	3.945690993187857316e-10
-7.738317565091920258e+00	-4.048219446358080451e-13	5.510577488318563773e-13	5.077088631606073718e-10	3.841105034826467738e-10
-7.727846228738616041e+00	-4.499168212574329308e-13	4.963354965453067388e-13	5.402442146554170783e-10	3.700141290998585321e-10
-7.717374892385311824e+00	-4.816084971625419409e-13	4.410364010278268903e-13	5.696491269758229700e-10	3.523675816955058796e-10
-7.706903556032006719e+00	-5.087493922557763588e-13	3.844940239141153809e-13	5.948600372176705006e-10	3.314499713957173042e-10
-7.696432219678702502e+00	-5.223923556766183374e-13	3.310497224513381211e-13	6.146420110315339481e-10	3.076400452040362767e-10
-7.685960883325398285e+00	-5.325963079020356488e-13	2.762150558475081534e-13	6.277255736214367126e-10	2.815388552973172072e-10
-7.675489546972094068e+00	-5.329029104979188301e-13	2.264580280464013820e-13	6.326564718789696680e-10	2.538990416227231032e-10
-7.665018210618789851e+00	-5.269058329944328738e-13	1.765586960835346794e-13	6.279615222664016929e-10	2.257726026585328343e-10
-7.654546874265485634e+00	-5.166927156163795755e-13	1.362150916800577061e-13	6.120329087549241666e-10	1.984218539759900187e-10
-7.644075537912180529e+00	-5.017593826448479703e-13	9.686015724356444614e-14	5.832630319111214623e-10	1.734577888551796979e-10
-7.633604201558876312e+00	-4.805597328205232292e-13	6.460955780642253890e-14	5.399437939929226472e-10	1.527959102767952181e-10
-7.623132865205572095e+00	-4.605063509504942759e-13	3.253722542272192710e-14	4.804284111989485784e-10	1.387556748176146481e-10
-7.612661528852267878e+00	-4.361092127696680453e-13	9.079845257101551761e-15	4.030218962916847481e-10	1.340410682562160469e-10
-7.602190192498963661e+00	-4.114984911819077794e-13	-1.413626217320079314e-14	3.061815368163455071e-10	1.418234366379359321e-10
-7.591718856145659444e+00	-3.830807630518012161e-13	-2.687039416458738238e-14	1.883903338617633408e-10	1.657417124511405779e-10
-7.581247519792355227e+00	-3.596419671513374498e-13	-4.107893879063574331e-14	4.839221531113227067e-11	2.099579169158340600e-10
-7.570776183439050122e+00	-3.308163963787115123e-13	-4.891450897628505433e-14	-1.149362132519582557e-10	2.791666087846758178e-10
-7.560304847085745905e+00	-3.070970905785703591e-13	-5.434070572090687864e-14	-3.023173493089213893e-10	3.786410643774399197e-10
-7.549833510732441688e+00	-2.840624513920256234e-13	-5.494952587773709143e-14	-5.141943745647956799e-10	5.142362571811133960e-10
-7.539362174379137471e+00	-2.580580319567088422e-13	-5.530232487383629487e-14	-7.504488698519887062e-10	6.924012376738187595e-10
-7.528890838025833254e+00	-2.359222916825500880e-13	-5.171696141042112144e-14	-1.010495955169457718e-09	9.201975949551094513e-10
-7.518419501672529037e+00	-2.141461031204568665e-13	-4.883044181556173404e-14	-1.293014114166393531e-09	1.205256927442364170e-09
-7.507948165319223932e+00	-1.941575024027745164e-13	-4.234118761802676549e-14	-1.595996463291344439e-09	1.555811738731838364e-09
-7.497476828965919715e+00	-1.770207541007846320e-13	-3.665506570384368397e-14	-1.916482559048691230e-09	1.980593740030491320e-09
-7.487005492612615498e+00	-1.571180632758678822e-13	-2.906073520729229158e-14	-2.250602668352188977e-09	2.488850987277065154e-09
-7.476534156259311281e+00	-1.421803412224306176e-13	-2.064432623593276395e-14	-2.593301321407109719e-09	3.090204844865849413e-09
-7.466062819906007064e+00	-1.248582595181525210e-13	-9.487969298601042311e-15	-2.938367740903569419e-09	3.794630829678659700e-09
-7.455591483552702847e+00	-1.117830245030218541e-13	-1.972376783969113908e-15	-3.278210515415726411e-09	4.612243211123865295e-09
-7.445120147199397742e+00	-9.745196969794273854e-14	1.047313742780229514e-14	-3.603841682707261099e-09	5.553268344778441083e-09
-7.434648810846093525e+00	-8.534294899940113295e-14	1.651704454607558645e-14	-3.904691399432802376e-09	6.627743300431242262e-09
-7.424177474492789308e+00	-7.213929616597811070e-14	2.812390800101282270e-14	-4.168653609069441069e-09	7.845437319632497099e-09
-7.413706138139485091e+00	-6.096209232630168767e-14	3.255787377839663386e-14	-4.381913264852642928e-09	9.215494253130300936e-09
-7.403234801786180874e+00	-5.109003350700572558e-14	4.458497320590312050e-14	-4.529024703871541091e-09	1.074628169645921984e-08
-7.392763465432876657e+00	-4.068470410679087939e-14	5.094863647083671730e-14	-4.592869479588170184e-09	1.244497838753276160e-08
-7.382292129079572440e+00	-2.909373498573417807e-14	5.992249682996130670e-14	-4.554785423621177532e-09	1.431736061397499565e-08
-7.371820792726267335e+00	-2.254548850002764536e-14	6.441866724629094336e-14	-4.394634005000627527e-09	1.636731184135314479e-08
-7.361349456372963118e+00	-1.020201383760633450e-14	7.173967837338534778e-14	-4.091057047191509261e-09	1.859656966236702546e-08
-7.350878120019658901e+00	-1.240427041136609787e-15	7.340328083184031716e-14	-3.621737871883889545e-09	2.100419705366233699e-08
-7.340406783666354684e+00	6.954479626516691017e-15	8.102790023822027523e-14	-2.963777669724878526e-09	2.358628110903221226e-08
-7.329935447313050467e+00	1.675119597819923295e-14	8.358644025078861065e-14	-2.094215923693768670e-09	2.633539692339248544e-08
-7.319464110959746250e+00	2.736457860377120841e-14	8.648046911943988848e-14	-9.906234775270652149e-10	2.924032362395050148e-08
-7.308992774606441145e+00	3.583158119616616414e-14	8.510552790160935537e-14	3.680894990181522916e-10	3.228557264526059157e-08
-7.298521438253136928e+00	4.330687465494215040e-14	8.928252095560216962e-14	2.000830947002068227e-09	3.545118271269982433e-08
-7.288050101899832711e+00	5.342013396399302047e-14	8.705020636837748785e-14	3.923152340452428632e-09	3.871245993638757143e-08
-7.277578765546528494e+00	6.311838028795359371e-14	8.619200923658325513e-14	6.146115199844083475e-09	4.204008138412292398e-08
-7.267107429193224277e+00	6.862280278390297357e-14	8.299904478712819580e-14	8.675078885239504860e-09	4.540268436400727875e-08
-7.256636092839920060e+00	7.789481491739595833e-14	8.204562134767465494e-14	1.150977866844453443e-08	4.877234372841966958e-08
-7.246164756486614955e+00	8.634569451838336985e-14	7.570602423629068404e-14	1.464385449273679529e-08	5.212041189815866630e-08
-7.235693420133310738e+00	9.459275356316828665e-14	6.990183860731950682e-14	1.806403562834731441e-08	5.541767167102953088e-08
-7.225222083780006521e+00	1.000920501209668747e-13	6.142463265172067197e-14	2.174900872817002241e-08	5.863505724759005015e-08
-7.214750747426702304e+00	1.068999968342215731e-13	5.697878265158065995e-14	2.566865866525789992e-08	6.174507871957931045e-08
-7.204279411073398087e+00	1.141748720390380514e-13	4.408773542858506479e-14	2.978295007367980944e-08	6.472295988179375015e-08
-7.193808074720093870e+00	1.159601433065641194e-13	3.741048940052098456e-14	3.404126223883064498e-08	6.754841820517599473e-08
-7.183336738366789653e+00	1.213916322735558177e-13	2.537601150714149789e-14	3.838138921648665891e-08	7.020737675516533076e-08
-7.172865402013484548e+00	1.245881856373479072e-13	1.408398520605527776e-14	4.272907611657061583e-08	7.269419930497412950e-08
-7.162394065660180331e+00	1.235564395455095558e-13	-2.075909417832220042e-15	4.699726871028841143e-08	7.501400655370056172e-08
-7.151922729306876114e+00	1.243581653480486960e-13	-1.190845718800501332e-14	5.108601283451435170e-08	7.718545790229322062e-08
-7.141451392953571897e+00	1.224790516800728208e-13	-2.998971509095951303e-14	5.488214702368395299e-08	7.924369276106397271e-08
-7.130980056600267680e+00	1.185261244319020948e-13	-4.149149376190876982e-14	5.825972414640291327e-08	8.124367413285618281e-08
-7.120508720246963463e+00	1.109039677246965101e-13	-5.826226261154449237e-14	6.108035832317426730e-08	8.326375993913705630e-08
-7.110037383893658358e+00	1.047085418671057405e-13	-6.849661639948326632e-14	6.319440417358709378e-08	8.540957746604329400e-08
-7.099566047540354141e+00	9.056597921963217685e-14	-8.552942157314233378e-14	6.444222971723377639e-08	8.781817075984655613e-08
-7.089094711187049924e+00	7.955494691234928464e-14	-9.442612704235951258e-14	6.465637396807176821e-08	9.066230349839963441e-08
-7.078623374833745707e+00	6.443376097322297587e-14	-1.079732369181019602e-13	6.366399066550053553e-08	9.415504290630215061e-08
-7.068152038480441490e+00	4.683760476581379246e-14	-1.132006587312166502e-13	6.129031960811892085e-08	9.855433916332049473e-08
-7.057680702127137273e+00	2.766883508057878593e-14	-1.204848032430243487e-13	5.736254650936957893e-08	1.041677721523039655e-07
-7.047209365773832168e+00	6.802864455894979513e-15	-1.200260198940957937e-13	5.171480735521958989e-08	1.113571178683130189e-07
-7.036738029420527951e+00	-1.243605401388243325e-14	-1.209606075363514212e-13	4.419376283741781515e-08	1.205429337817660854e-07
-7.026266693067223734e+00	-3.488513037613887263e-14	-1.152452683682387129e-13	3.466533570491983456e-08	1.322086550691183207e-07
-7.015795356713919517e+00	-5.776533639618137983e-14	-1.095200473569644641e-13	2.302217463684518413e-08	1.469044950187547376e-07
-7.005324020360615300e+00	-7.315305827562324294e-14	-9.385512760303218915e-14	9.192247433846285109e-09	1.652505431110649834e-07
-6.994852684007311083e+00	-9.181108140719907192e-14	-7.988290708465042649e-14	-6.851729782234983418e-09	1.879392682329115801e-07
-6.984381347654006866e+00	-1.063262514648640937e-13	-5.513621160209014647e-14	-2.508192311351863211e-08	2.157368733302790678e-07
-6.973910011300701761e+00	-1.170578367219237162e-13	-3.402056631494801053e-14	-4.540415449191182011e-08	2.494835726448984556e-07
-6.963438674947397544e+00	-1.197195956312802947e-13	-7.968740150875410941e-15	-6.764599442474337482e-08	2.900923058230544727e-07
-6.952967338594093327e+00	-1.227521619481482449e-13	1.432657634334122199e-14	-9.154428904636901065e-08	3.385457504919541542e-07
-6.942496002240789110e+00	-1.130857056214937626e-13	4.526251534769083154e-14	-1.167323624433840604e-07	3.958913903417409944e-07
-6.932024665887484893e+00	-1.023828779277467159e-13	6.633500680504029194e-14	-1.427272329491531710e-07	4.632341237571652664e-07
-6.921553329534180676e+00	-8.577363627625360989e-14	9.110195919453233437e-14	-1.689171005038167010e-07	5.417265687288534932e-07
-6.911081993180875571e+00	-6.202482410758429453e-14	1.087289562800119397e-13	-1.945498764052860269e-07	6.325561432515501828e-07
-6.900610656827571354e+00	-3.303490543364719530e-14	1.224169918472727763e-13	-2.187227303615376890e-07	7.369294810976447854e-07
-6.890139320474267137e+00	-4.798380610958483722e-15	1.246699973537147106e-13	-2.403743979469051626e-07	8.560530392116155698e-07
-6.879667984120962920e+00	2.864093129827161632e-14	1.261122218491567401e-13	-2.582794758768391983e-07	9.911106420960857086e-07
-6.869196647767658703e+00	5.928826876715630151e-14	1.140247028788553962e-13	-2.710478984080540263e-07	1.143237146462474677e-06
-6.858725311414354486e+00	8.770644651922258878e-14	9.617321970601118922e-14	-2.771277979546040105e-07	1.313488514206296834e-06
-6.848253975061049381e+00	1.070379901520784225e-13	7.060856397306632735e-14	-2.748166770801730297e-07	1.502808864062196362e-06
-6.837782638707745164e+00	1.249379889394156572e-13	4.102438023446611413e-14	-2.622780777504618234e-07	1.711993359044659416e-06
-6.827311302354440947e+00	1.308603191216434968e-13	4.174522599363645791e-15	-2.375700582607013368e-07	1.941650260508843147e-06
-6.816839966001136730e+00	1.289949709864771404e-13	-3.019467686197618726e-14	-1.986825472076391463e-07	2.192158425313089438e-06
-6.806368629647832513e+00	1.137482054911615449e-13	-6.880985538785292405e-14	-1.435899090481935457e-07	2.463628048866910380e-06
-6.795897293294528296e+00	9.315693845431972477e-14	-9.564333908130268858e-14	-7.031741414559077572e-08	2.755857199001024075e-06
-6.785425956941224079e+00	6.127177148100191982e-14	-1.224455074880963438e-13	2.297450837935296415e-08	3.068298229636382789e-06
-6.774954620587918974e+00	2.289245834571825070e-14	-1.331484919945621478e-13	1.378853496806057323e-07	3.400022575720509834e-06
-6.764483284234614757e+00	-1.617921922570338426e-14	-1.353691054050966458e-13	2.756512796604130509e-07	3.749707466411295109e-06
-6.754011947881310540e+00	-5.687625215033611234e-14	-1.241232594101109429e-13	4.369948751294171579e-07	4.115628679693944858e-06
-6.743540611528006323e+00	-9.685063816270351848e-14	-1.010441976984624558e-13	6.219663880603498040e-07	4.495753844183463182e-06
-6.733069275174702106e+00	-1.188117498181159142e-13	-6.561627587073075549e-14	8.298583355717011186e-07	4.888439805014545189e-06
-6.722597938821397889e+00	-1.371962573223011233e-13	-2.963404275755625419e-14	1.059266507416906986e-06	5.292690715565150170e-06
-6.712126602468092784e+00	-1.382144639267127548e-13	2.055204953145239077e-14	1.308000165537492462e-06	5.707674863050684315e-06
-6.701655266114788567e+00	-1.267594714106985140e-13	6.135587042344275182e-14	1.572988960693503770e-06	6.132882478495884790e-06
-6.691183929761484350e+00	-9.870342304983328437e-14	1.025326765878489519e-13	1.850170276369381379e-06	6.568268343540097334e-06
-6.680712593408180133e+00	-6.086022484664162452e-14	1.265005666396202640e-13	2.134403287100957023e-06	7.014439306397504291e-06
-6.670241257054875916e+00	-1.301940429311278135e-14	1.449862917541731274e-13	2.419370374937598105e-06	7.472856211544382710e-06
-6.659769920701571699e+00	3.624727688391828607e-14	1.364221152379329874e-13	2.697504189497665165e-06	7.946066213096125721e-06
-6.649298584348266594e+00	8.156139355669980037e-14	1.219389625641409199e-13	2.959916478195479197e-06	8.437966391965153482e-06
-6.638827247994962377e+00	1.209613467258666578e-13	8.211334453611145573e-14	3.196351624227984707e-06	8.954092189706624422e-06
-6.628355911641658160e+00	1.421398009022028991e-13	3.654256030404135756e-14	3.395158954426776796e-06	9.501940903930644697e-06
-6.617884575288353943e+00	1.457342721106588979e-13	-1.769508144735680175e-14	3.543291503648484413e-06	1.009131988716419912e-05
-6.607413238935049726e+00	1.287872611864490613e-13	-6.655549656640639531e-14	3.626339088981149847e-06	1.073472376245198474e-05
-6.596941902581745509e+00	9.552979865792349661e-14	-1.118677361402864398e-13	3.628595595237110445e-06	1.144773757987319753e-05
-6.586470566228441292e+00	5.201156846843413071e-14	-1.385467980697417247e-13	3.533170690032876407e-06	1.224945610631775425e-05
-6.575999229875136187e+00	-9.585483215635746082e-15	-1.507982997470867527e-13	3.322151041771583379e-06	1.316292534824166766e-05
-6.565527893521831970e+00	-6.298558817169762465e-14	-1.335143411985271319e-13	2.976809110861659340e-06	1.421558499037444857e-05
-6.555056557168527753e+00	-1.111900571831563365e-13	-1.032900350132670699e-13	2.477881175989638175e-06	1.543971658051400094e-05
-6.544585220815223536e+00	-1.431086620450147349e-13	-4.817672578965897283e-14	1.805891991843606913e-06	1.687287964416808026e-05
-6.534113884461919319e+00	-1.515322947601342413e-13	8.468989417841269206e-15	9.415636250651072828e-07	1.855831798689228448e-05
-6.523642548108615102e+00	-1.354411838860918329e-13	7.065485053210208377e-14	-1.337266675499801338e-07	2.054534330971233090e-05
-6.513171211755309997e+00	-9.786859840411898070e-14	1.162535805385493281e-13	-1.437408715733371451e-06	2.288963563018781437e-05
-6.502699875402005780e+00	-4.433057617235249771e-14	1.501870929892501622e-13	-2.985118697555016615e-06	2.565350257758230342e-05
-6.492228539048701563e+00	2.071330439235638506e-14	1.498172853513498772e-13	-4.790054925621015718e-06	2.890599809317660092e-05
-6.481757202695397346e+00	8.248242886442289747e-14	1.337557269571455624e-13	-6.862247407142053188e-06	3.272295187431885078e-05
-6.471285866342093129e+00	1.298559080375989723e-13	8.528614923835386912e-14	-9.207849931193447213e-06	3.718682030857632106e-05
-6.460814529988788912e+00	1.545849360879695561e-13	2.391230813089867841e-14	-1.182834032229463644e-05	4.238634690782649772e-05
-6.450343193635483807e+00	1.491722495464526856e-13	-4.673990746495116154e-14	-1.471981098300647367e-05	4.841604207702671661e-05
-6.439871857282179590e+00	1.187190152649735110e-13	-1.042314386981308265e-13	-1.787223379931105513e-05	5.537531949998709279e-05
