xgrid 	 psiboa+_real 	 psiboa+_imag 	              psiexact+_real 	 psiexact+_imag 	              pgrid 	 psihatboa+_real 	 psiboa+_imag 	              psihatexact+_real 	 psihatexact+_imag 
1.605932979307819863e+00	3.622122634985058793e-11	-2.544202366096971930e-10	-1.359481379272643584e-10	-3.444101316139878968e-10	4.586445322747308317e+00	1.473294112434134495e-01	-1.760635127499453334e-01	9.532756407312925617e-02	-3.476824223268507041e-01
1.609595312213880192e+00	6.739336788046017966e-11	-2.545570256314409151e-10	-9.888723710231131565e-11	-3.639390965074243120e-10	4.596916659100612534e+00	-4.292782430475146349e-02	-2.352591866737042958e-01	-2.153654564431643492e-01	-3.081556370859501737e-01
1.613257645119940520e+00	9.900132238226181761e-11	-2.511366244515182315e-10	-5.908354740526715365e-11	-3.794771209955559753e-10	4.607387995453917640e+00	-2.173370737043262835e-01	-1.211935940497952391e-01	-3.904107652915924098e-01	-3.085529061101563442e-02
1.616919978026000848e+00	1.306479798760651376e-10	-2.440660756338285462e-10	-1.697776467056338328e-11	-3.907289874839293716e-10	4.617859331807221857e+00	-2.404641000610775736e-01	9.529659537604190378e-02	-2.817280373883606637e-01	2.944354227581498784e-01
1.620582310932064729e+00	1.619222855204693978e-10	-2.332926409494576062e-10	2.685189198716405980e-11	-3.974086154355714510e-10	4.628330668160526074e+00	-8.016719061371777033e-02	2.563276130699303490e-01	5.379193525346315230e-02	4.201383640841481193e-01
1.624244643838125057e+00	1.924002974984680451e-10	-2.188118846163912824e-10	7.197989351862093395e-11	-3.992027192097953383e-10	4.638802004513830290e+00	1.553568511260080276e-01	2.312181009117528496e-01	3.752898058114731428e-01	2.292660799680059092e-01
1.627906976744185386e+00	2.216513045684922400e-10	-2.006658211397102641e-10	1.179057545836339294e-10	-3.958802004170186530e-10	4.649273340867134507e+00	2.876909166308661003e-01	2.308399514797808069e-02	4.282966533316224234e-01	-1.568391529857160183e-01
1.631569309650245714e+00	2.492445611992737030e-10	-1.789460035796024692e-10	1.640219563300595248e-10	-3.874215312487588819e-10	4.659744677220438724e+00	2.030381965386446330e-01	-2.190932631182183066e-01	1.468354242162030199e-01	-4.491373085126433851e-01
1.635231642556309595e+00	2.747557364500300005e-10	-1.537940148764302192e-10	2.097288762093652871e-10	-3.736102358808069154e-10	4.670216013573743830e+00	-4.934413358858856513e-02	-3.048515861965468421e-01	-2.729528726089344715e-01	-4.057381377498704422e-01
1.638893975462369923e+00	2.977702594898348235e-10	-1.254019404794740109e-10	2.544321585083559808e-10	-3.544381263424279939e-10	4.680687349927048047e+00	-2.801762317221178633e-01	-1.523691975633359452e-01	-5.043987922840212912e-01	-3.337582945466027046e-02
1.642556308368430251e+00	3.178872220469831214e-10	-9.400849203752698938e-11	2.974769965957679837e-10	-3.299723273428003491e-10	4.691158686280352264e+00	-3.006167388002807250e-01	1.337095093606758267e-01	-3.441740446316756685e-01	3.924407597296649119e-01
1.646218641274490579e+00	3.347336788592219778e-10	-5.990605144861793308e-11	3.383487300232998720e-10	-3.003249724888830813e-10	4.701630022633656480e+00	-7.772678368321431219e-02	3.300171369591136106e-01	1.076544866806140727e-01	5.275376408950291918e-01
1.649880974180550908e+00	3.479582574759044859e-10	-2.342740551957666552e-11	3.764307790685741289e-10	-2.657642368513748807e-10	4.712101358986960697e+00	2.232459384153585302e-01	2.682706559270636171e-01	5.009952309521354952e-01	2.382185743715166670e-01
1.653543307086614789e+00	3.572480619104478887e-10	1.504561873286817665e-11	4.109210501326917513e-10	-2.264831605771271620e-10	4.722572695340264914e+00	3.583727441299915384e-01	-1.900727017382779910e-02	5.047988726572285589e-01	-2.667708459387035935e-01
1.657205639992675117e+00	3.623254515796408383e-10	5.509585728323580711e-11	4.414793995734313070e-10	-1.826939743799889611e-10	4.733044031693570020e+00	2.031516115603123063e-01	-3.075898118950921023e-01	8.786510297007221748e-02	-5.803780212826218365e-01
1.660867972898735445e+00	3.629602327954659757e-10	9.626647654980060182e-11	4.674225138253319380e-10	-1.349752523712444568e-10	4.743515368046874237e+00	-1.313937482959579572e-01	-3.546644858829142710e-01	-4.275769995891601782e-01	-4.249332070078549739e-01
1.664530305804795773e+00	3.589676838244167331e-10	1.380685016325315228e-10	4.883305316545394737e-10	-8.376899473037040468e-11	4.753986704400178454e+00	-3.732794446109519715e-01	-1.045669457574633088e-01	-6.104150190484335381e-01	9.902470512196648311e-02
1.668192638710859654e+00	3.502193402046670892e-10	1.799878036920593107e-10	5.036082984055031355e-10	-2.951430764236498758e-11	4.764458040753482670e+00	-3.100654035823710575e-01	2.477367272123801312e-01	-2.827286730972670137e-01	5.671103803110688624e-01
1.671854971616919983e+00	3.366401874073293487e-10	2.214862187120229351e-10	5.130150960913530666e-10	2.713510808972111726e-11	4.774929377106786887e+00	2.229361152939200730e-02	4.052771542442694108e-01	3.049077774989032430e-01	5.724975020178173502e-01
1.675517304522980311e+00	3.182189688910827830e-10	2.620127520703188766e-10	5.161133986002466606e-10	8.551054666179073693e-11	4.785400713460091104e+00	3.513528151106053987e-01	2.201994023307215775e-01	6.580186589419175780e-01	8.280687730234714827e-02
1.679179637429040639e+00	2.950027776701138610e-10	3.010079674376526273e-10	5.126047387870397095e-10	1.449512968707145589e-10	4.795872049813395321e+00	3.896490562253692724e-01	-1.649958493361567968e-01	4.544271862660938521e-01	-5.023225833726591150e-01
1.682841970335104520e+00	2.671049970402838473e-10	3.379103382449098270e-10	5.022866998134667519e-10	2.047077481815447174e-10	4.806343386166700427e+00	8.800553698695404159e-02	-4.222640711540252556e-01	-1.572764140672674726e-01	-6.729450332108728450e-01
1.686504303241164848e+00	2.347055039460695291e-10	3.721640544495154436e-10	4.850622109773099640e-10	2.640044409821137614e-10	4.816814722520004644e+00	-3.037508246445129179e-01	-3.172413433999767274e-01	-6.561566412792751990e-01	-2.559051572033553268e-01
1.690166636147225177e+00	1.980472305545193105e-10	4.032255514237073297e-10	4.609652138716387867e-10	3.221923726764517616e-10	4.827286058873308860e+00	-4.405701883735755886e-01	7.400019272625482647e-02	-5.909936793561241242e-01	4.059287964690807549e-01
1.693828969053285505e+00	1.574377840646895192e-10	4.305744503750057582e-10	4.300233340813072051e-10	3.782038322683786322e-10	4.837757395226613077e+00	-1.877641824182230967e-01	4.132491707552932159e-01	6.662527243501512042e-03	7.290536975312371659e-01
1.697491301959349386e+00	1.132488044181169659e-10	4.537173282765325988e-10	3.922287115373161418e-10	4.314269442596426595e-10	4.848228731579917294e+00	2.430726821491397405e-01	3.913347343058738437e-01	6.197964666295276981e-01	4.053663619191277823e-01
1.701153634865409714e+00	6.591356685776403761e-11	4.721965024202787776e-10	3.479431275866007583e-10	4.810415820311541253e-10	4.858700067933221511e+00	4.668606783367663104e-01	1.321911434541912095e-02	6.898798449728746895e-01	-2.978937305059994878e-01
1.704815967771470042e+00	1.591927160431312125e-11	4.855991089441188620e-10	2.975576855361752476e-10	5.262076969957177310e-10	4.869171404286526617e+00	2.702018076806867453e-01	-3.882089185021752042e-01	1.303413961276241317e-01	-7.503986438281226024e-01
1.708478300677530370e+00	-3.619019013672894184e-11	4.935617317797552433e-10	2.414067153281310657e-10	5.661871657030842598e-10	4.879642740639830834e+00	-1.807518280281658618e-01	-4.430208338778610644e-01	-5.656791725285836847e-01	-5.240448388402069169e-01
1.712140633583590699e+00	-8.982383599126928715e-11	4.957777580094776070e-10	1.799890643593435621e-10	6.002702251717982846e-10	4.890114076993135050e+00	-4.753740769086031714e-01	-8.827255560621075081e-02	-7.550831062793411652e-01	1.949990394462687571e-01
1.715802966489654580e+00	-1.443504036217686131e-10	4.920042542340640350e-10	1.140205161309340038e-10	6.278640980574799706e-10	4.900585413346439267e+00	-3.327415451606482999e-01	3.570296454538560149e-01	-2.431560481968563781e-01	7.493714861776834546e-01
1.719465299395714908e+00	-1.991015687095624989e-10	4.820683037715192981e-10	4.410425884892026058e-11	6.482219942501239198e-10	4.911056749699743484e+00	1.257343502190970408e-01	4.757580079981326704e-01	5.090706914645367620e-01	6.106620321466209589e-01
1.723127632301775236e+00	-2.533800554093230828e-10	4.658700697365068547e-10	-2.897090390178689057e-11	6.608846517228336133e-10	4.921528086053047701e+00	4.735732049363846619e-01	1.462157774755666884e-01	7.938709909209105131e-01	-1.095847752828208732e-01
1.726789965207835564e+00	-3.064704818126696827e-10	4.433864347838920826e-10	-1.043417448222142819e-10	6.653326601447212215e-10	4.931999422406352807e+00	3.755870169752072441e-01	-3.280040698073893868e-01	3.262390265414370494e-01	-7.380535356602365704e-01
1.730452298113899445e+00	-3.576449809972826261e-10	4.146785132630131110e-10	-1.811925761670547444e-10	6.613409476826519693e-10	4.942470758759657024e+00	-8.418814139365522753e-02	-4.940169722257706786e-01	-4.620199060707229632e-01	-6.672980706661023609e-01
1.734114631019959774e+00	-4.061753388632403335e-10	3.798872451880676795e-10	-2.584861529674809449e-10	6.486198371607186675e-10	4.952942095112961240e+00	-4.679617653920866704e-01	-1.846907721469184527e-01	-8.139446228910446335e-01	4.967742160286494485e-02
1.737776963926020102e+00	-4.513369954255857364e-10	3.392411316953883261e-10	-3.351521000281390023e-10	6.268654754765651507e-10	4.963413431466265457e+00	-4.002188550176726811e-01	3.071478619201759575e-01	-3.774171756449035131e-01	7.261849955453986150e-01
1.741439296832080430e+00	-4.924265077641557111e-10	2.930538939721286381e-10	-4.104266006540142805e-10	5.960829191020596214e-10	4.973884767819569674e+00	5.981401155870598452e-02	5.017983108488919264e-01	4.327588897250164712e-01	6.970520256510611690e-01
1.745101629738144311e+00	-5.287654233241759346e-10	2.417215492458116106e-10	-4.830024871966545202e-10	5.564184435082120546e-10	4.984356104172873891e+00	4.631562777732008973e-01	2.029098981713792216e-01	8.213892646001818010e-01	-1.978744975357337593e-02
1.748763962644204639e+00	-5.597108046333476356e-10	1.857228080390521774e-10	-5.519663445326133416e-10	5.080466279744820061e-10	4.994827440526178108e+00	4.081704988118785016e-01	-2.980444042311203301e-01	3.962416623480534694e-01	-7.200684997768889151e-01
1.752426295550264967e+00	-5.846708900312197016e-10	1.256178653579808699e-10	-6.162016780947220560e-10	4.511561172545584974e-10	5.005298776879483214e+00	-5.434668218375520582e-02	-5.016669501447066359e-01	-4.257266924544911291e-01	-7.022951020832435276e-01
1.756088628456325296e+00	-6.031046676581142038e-10	6.203768791284378804e-11	-6.748142604923130052e-10	3.863304707382245483e-10	5.015770113232787430e+00	-4.614402054992645663e-01	-2.008318291083932283e-01	-8.194336235885943953e-01	2.176782085384489085e-02
1.759750961362385624e+00	-6.145421071805467345e-10	-4.314405880032117342e-12	-7.266783742863414645e-10	3.140685542949061862e-10	5.026241449586091647e+00	-4.002499804186390175e-01	3.019173564179157276e-01	-3.828172549003199254e-01	7.220973285914861206e-01
1.763413294268449505e+00	-6.185829991789025491e-10	-7.267513243313117747e-11	-7.709343559177747845e-10	2.349933557051429722e-10	5.036712785939395864e+00	6.794472149567626351e-02	4.942673265062086374e-01	4.417608755452956948e-01	6.836810575095108033e-01
1.767075627174509833e+00	-6.149127683563180213e-10	-1.422239653072322331e-10	-8.066472546693539627e-10	1.499491364115946574e-10	5.047184122292700081e+00	4.626249332772239820e-01	1.787234734327733665e-01	8.079082302669281512e-01	-5.532865568740048812e-02
1.770737960080570161e+00	-6.033053529179339198e-10	-2.120960459082671710e-10	-8.331118278540488677e-10	5.980721896163831196e-11	5.057655458646004298e+00	3.762578353228330785e-01	-3.177182521454448016e-01	3.373345561083348487e-01	-7.306410958352702600e-01
1.774400292986630490e+00	-5.836312940125916687e-10	-2.813899622737481999e-10	-8.497123859984653471e-10	-3.445856072560421520e-11	5.068126794999309404e+00	-9.930658647877330103e-02	-4.782569344041063264e-01	-4.781772690438311213e-01	-6.399478831114047139e-01
1.778062625892694371e+00	-5.558620982427532531e-10	-3.491774737384681396e-10	-8.556842762878261263e-10	-1.316041648281384518e-10	5.078598131352613620e+00	-4.641118336685822188e-01	-1.371817178962594919e-01	-7.833105767711575629e-01	1.180203662963877631e-01
1.781724958798754699e+00	-5.200744978708270028e-10	-4.145180929168268195e-10	-8.505840060538230629e-10	-2.307037892221413425e-10	5.089069467705917837e+00	-3.352006909582018190e-01	3.421461466554345243e-01	-2.603741548572462983e-01	7.401728271837835216e-01
1.785387291704815027e+00	-4.764554314077312641e-10	-4.764656548859106902e-10	-8.341510311532289436e-10	-3.304130573838770998e-10	5.099540804059222054e+00	1.454854968776594648e-01	4.506324036303189784e-01	5.286781985923558747e-01	5.685054147473738162e-01
1.789049624610875355e+00	-4.253001952369043824e-10	-5.340862523385358622e-10	-8.061701513436701861e-10	-4.293429913772655633e-10	5.110012140412526271e+00	4.611562693704477356e-01	7.759656558716217234e-02	7.394763551352366848e-01	-2.047040488890137788e-01
1.792711957516939236e+00	-3.670164517650944935e-10	-5.864675604524892295e-10	-7.665239420298365281e-10	-5.262921234732935309e-10	5.120483476765830488e+00	2.759779921535241987e-01	-3.696550459727827587e-01	1.539240497150920484e-01	-7.417087597755105399e-01
1.796374290422999564e+00	-3.021204218222623422e-10	-6.327335845215486949e-10	-7.153187800545613614e-10	-6.198723493321443774e-10	5.130954813119135594e+00	-2.015055029697288558e-01	-4.074708793403671314e-01	-5.832538500547654881e-01	-4.667852354749150723e-01
1.800036623329059893e+00	-2.312342571546893994e-10	-6.720546456296680622e-10	-6.529000317737427422e-10	-7.087160422524559746e-10	5.141426149472439810e+00	-4.474345781866931326e-01	-2.946649233540543644e-03	-6.689414220690549362e-01	3.067322179003681426e-01
1.803698956235120221e+00	-1.550835561082847730e-10	-7.036648913951437028e-10	-5.795201276016369018e-10	-7.914312513945981934e-10	5.151897485825744027e+00	-1.984805842907096385e-01	3.926298271823256414e-01	-2.290599781816597680e-02	7.237918378461428714e-01
1.807361289141184102e+00	-7.448904993190322238e-11	-7.268712949171160608e-10	-4.958373464801231538e-10	-8.667491491699281515e-10	5.162368822179048244e+00	2.600073178716814648e-01	3.451206988965922484e-01	6.284397759057557264e-01	3.342573282736440166e-01
1.811023622047244430e+00	9.636889066766922747e-12	-7.410665270465917993e-10	-4.025302141443467254e-10	-9.333085906240751826e-10	5.172840158532352461e+00	4.160670236989164050e-01	-8.129458816141557631e-02	5.650792046404007340e-01	-4.112710187882333557e-01
1.814685954953304758e+00	9.630170988205823397e-11	-7.457401276382938975e-10	-3.005197768480495391e-10	-9.901276842922997317e-10	5.183311494885656678e+00	1.049473257887851008e-01	-4.019949218905780608e-01	-1.231936160684302256e-01	-6.743139885128756061e-01
1.818348287859365087e+00	1.844451597989294711e-10	-7.404893347725238105e-10	-1.908729035193556982e-10	-1.035904565797831291e-09	5.193782831238960895e+00	-3.112627706260309712e-01	-2.618062089716077789e-01	-6.484165021198748935e-01	-1.748360001860868318e-01
1.822010620765425415e+00	2.729450530349931316e-10	-7.250287905963309588e-10	-7.471046273604240989e-11	-1.069580463650810979e-09	5.204254167592266000e+00	-3.612092401899685834e-01	1.664993618638472839e-01	-4.249448030459693770e-01	5.013772924640140793e-01
1.825672953671489296e+00	3.606330775907084020e-10	-6.991981649524496456e-10	4.682828222541435381e-11	-1.090411594701930153e-09	5.214725503945570217e+00	-1.267097663959527998e-03	3.885185504429936598e-01	2.692365082313482594e-01	5.833647512893258558e-01
1.829335286577549624e+00	4.463098626574518030e-10	-6.629681546631186890e-10	1.720313964526582057e-10	-1.097575862832152692e-09	5.225196840298874434e+00	3.439484780009973153e-01	1.594376211587265335e-01	6.274022202372192547e-01	-9.036340570495599023e-04
1.832997619483609952e+00	5.287580036833213499e-10	-6.164483882464901561e-10	2.995562283291154340e-10	-1.090489010205424473e-09	5.235668176652178651e+00	2.801530744530265626e-01	-2.409486977097061999e-01	2.524162798452781464e-01	-5.575130232241745087e-01
1.836659952389670281e+00	6.067569540192246271e-10	-5.598893677646405573e-10	4.277745349715624099e-10	-1.068664727193722860e-09	5.246139513005482868e+00	-1.022792114114247086e-01	-3.449329138928644567e-01	-3.947380122156526894e-01	-4.469496749960393256e-01
1.840322285295734162e+00	6.791002538623648143e-10	-4.936830666572578050e-10	5.550266833978227184e-10	-1.031977756671353805e-09	5.256610849358787085e+00	-3.469889701019122086e-01	-4.515501359792208069e-02	-5.534946821265733785e-01	1.746238419570022016e-01
1.843984618201794490e+00	7.446134901814020650e-10	-4.183672473053846318e-10	6.794796468307107398e-10	-9.802453316925574081e-10	5.267082185712092190e+00	-1.755671683128344762e-01	2.911083072189445953e-01	-6.074097800590499974e-02	5.609961738441606727e-01
1.847646951107854818e+00	8.021691825059857477e-10	-3.346187329420414602e-10	7.995161539119278427e-10	-9.136258386404064010e-10	5.277553522065396407e+00	1.914752774934624924e-01	2.686664037720633558e-01	4.764028869237109665e-01	2.708395733379844739e-01
1.851309284013915146e+00	8.507013016118259123e-10	-2.432549079534400999e-10	9.132210768412869907e-10	-8.324461753673027015e-10	5.288024858418700624e+00	3.124874018471021642e-01	-6.812741887666501350e-02	4.234988523681612604e-01	-3.213695258492509366e-01
1.854971616919979027e+00	8.892302649342329177e-10	-1.452221383154567749e-10	1.019015159421302386e-09	-7.372781422359950804e-10	5.298496194772004841e+00	5.712210259316177069e-02	-3.043983769074066759e-01	-1.268542916946200638e-01	-4.993123548987942750e-01
1.858633949826039355e+00	9.168700790895449475e-10	-4.159355561507317534e-11	1.115185485979092126e-09	-6.289324317984832686e-10	5.308967531125309058e+00	-2.503861760843445472e-01	-1.645028513271463433e-01	-4.932915738541878148e-01	-7.312909415227689114e-02
1.862296282732099684e+00	9.328459069105446412e-10	6.644525158771448044e-11	1.199897522529248940e-09	-5.083253029044670760e-10	5.319438867478613275e+00	-2.392307751109357949e-01	1.630052513517764312e-01	-2.474031116693518606e-01	4.138831314740679113e-01
1.865958615638160012e+00	9.365133971302601848e-10	1.776021126275039079e-10	1.271808669682933033e-09	-3.764586606131441007e-10	5.329910203831918381e+00	5.854437241935303571e-02	2.732171202876061411e-01	2.799244052182521814e-01	3.722225380580158616e-01
1.869620948544223893e+00	9.273683951544147256e-10	2.904984421340271415e-10	1.329431856970251493e-09	-2.348458599053400711e-10	5.340381540185222597e+00	2.654549093080948441e-01	4.599592902784613302e-02	4.340160863340405406e-01	-1.163658075059508246e-01
1.873283281450284221e+00	9.050587147608801166e-10	4.036802063838415034e-10	1.371437617189787580e-09	-8.505095633405868917e-11	5.350852876538526814e+00	1.355930278909070752e-01	-2.212325322204484190e-01	5.034693729120259809e-02	-4.301224929367420957e-01
1.876945614356344549e+00	8.693958927986363652e-10	5.156334617611599756e-10	1.396720495319644037e-09	7.137051982017261293e-11	5.361324212891831031e+00	-1.504913928700264691e-01	-1.991834165330514939e-01	-3.677277817138386862e-01	-1.964365688894367246e-01
1.880607947262404878e+00	8.203610836616495029e-10	6.248064917772154485e-10	1.404336729482329738e-09	2.325108447967387144e-10	5.371795549245135248e+00	-2.307416826540508448e-01	6.572708494814882840e-02	-3.039241658477496166e-01	2.614662445712744310e-01
1.884270280168465206e+00	7.581186932222037217e-10	7.296258459986954695e-10	1.393566145049928899e-09	3.963468271633075708e-10	5.382266885598439465e+00	-2.016562556115873359e-02	2.294423684972333177e-01	1.302783546233302336e-01	3.624141927362724003e-01
1.887932613074529087e+00	6.830107044857934492e-10	8.285200609926792983e-10	1.363771800901053519e-09	5.608432650476309886e-10	5.392738221951743682e+00	1.990363906757529888e-01	9.576805239059664465e-02	3.694914557303581315e-01	5.872115796307392221e-03
1.891594945980589415e+00	5.955684475103571319e-10	9.199341991482571292e-10	1.314738195406642687e-09	7.238143505170821264e-10	5.403209558305048787e+00	1.525024321866922106e-01	-1.466704306511113776e-01	1.289085169758555638e-01	-3.299090073196636608e-01
1.895257278886649743e+00	4.965077002405963024e-10	1.002359553720283581e-09	1.246324270116217935e-09	8.829649888546975293e-10	5.413680894658353004e+00	-8.141931744385011438e-02	-1.853763114448045424e-01	-2.538962308203928098e-01	-2.248181959599628299e-01
1.898919611792710072e+00	3.867260370934449639e-10	1.074351352830565251e-09	1.158934084320704958e-09	1.036231060381604075e-09	5.424152231011657221e+00	-1.931097615964790237e-01	1.279293463204655285e-02	-2.849123538168971681e-01	1.549855163943387182e-01
1.902581944698773952e+00	2.672985570752217994e-10	1.134549850116909913e-09	1.052913629745934241e-09	1.181056814092120507e-09	5.434623567364961438e+00	-5.056733761913220770e-02	1.777384686595802898e-01	4.775044010090367941e-02	3.061550242811615918e-01
1.906244277604834281e+00	1.394705410829817054e-10	1.181703698059997494e-09	9.289422705746546545e-10	1.315339049437512258e-09	5.445094903718265655e+00	1.438431103549553669e-01	1.018567368230685749e-01	2.906842671158022529e-01	5.421489355819979206e-02
1.909906610510894609e+00	4.644928334201945200e-12	1.214689986366573619e-09	7.880114112552719388e-10	1.436983698205559745e-09	5.455566240071569872e+00	1.366700678821076431e-01	-9.757872701633302226e-02	1.398444418871221118e-01	-2.447391130060752318e-01
1.913568943416954937e+00	-1.356266253150300411e-10	1.232534059391331114e-09	6.315991782423930251e-10	1.543726376979904448e-09	5.466037576424874977e+00	-4.567103863281762877e-02	-1.531600169906586484e-01	-1.772463222287674334e-01	-2.015574161761783112e-01
1.917231276323018818e+00	-2.796645445301038974e-10	1.234430433995595549e-09	4.610378410774000454e-10	1.633683359840416350e-09	5.476508912778179194e+00	-1.518465932731930812e-01	-5.482434961847831856e-03	-2.356097291908712532e-01	9.831669937507811485e-02
1.920893609229079146e+00	-4.256729841347232221e-10	1.219755915240265605e-09	2.781411881200056276e-10	1.705012855421509412e-09	5.486980249131483411e+00	-5.051075352211906178e-02	1.351690133787660508e-01	1.786223365997290785e-02	2.419098829971622622e-01
1.924555942135139475e+00	-5.717641668611245757e-10	1.188086128416706727e-09	8.496501511357647640e-11	1.756143229515503371e-09	5.497451585484787628e+00	1.068865888974139255e-01	8.551793817520961238e-02	2.234260309586362514e-01	5.551401595118379828e-02
1.928218275041199803e+00	-7.159817660382947310e-10	1.139213855176987438e-09	-1.162788561367606885e-10	1.785517387207988956e-09	5.507922921838091845e+00	1.082746411908316053e-01	-7.143262432580242682e-02	1.152704116739086126e-01	-1.853379028021238661e-01
1.931880607947263684e+00	-8.563187466678107571e-10	1.073152345403113820e-09	-3.232630599023248711e-10	1.792055045424463456e-09	5.518394258191396062e+00	-3.330946553219001072e-02	-1.181805941341951965e-01	-1.340877178018129723e-01	-1.573003222398548229e-01
1.935542940853324012e+00	-9.907464828441645326e-10	9.901459481346250932e-10	-5.332780916055299764e-10	1.774703870315326581e-09	5.528865594544701167e+00	-1.160482717029668182e-01	-3.411055470218344807e-03	-1.799577378823368212e-01	7.646425270780302097e-02
1.939205273759384340e+00	-1.117240477020580663e-09	8.906783807197066795e-10	-7.437812264309987482e-10	1.733005329660510265e-09	5.539336930898005384e+00	-3.544433597258184881e-02	1.037694588980715982e-01	1.882137985920588272e-02	1.838022972833221469e-01
1.942867606665444669e+00	-1.233812205146709479e-09	7.754723043264975943e-10	-9.518303465922790417e-10	1.666621086647193038e-09	5.549808267251309601e+00	8.392725315094344551e-02	6.049489214685975502e-02	1.711506729087188816e-01	3.350591126717804291e-02
1.946529939571504997e+00	-1.338525302004145590e-09	6.454883843153837110e-10	-1.154470136354532579e-09	1.575382578005474715e-09	5.560279603604613818e+00	7.731254152514316358e-02	-5.940885901834068450e-02	7.656241351994445832e-02	-1.455254196398462208e-01
1.950192272477568878e+00	-1.429539627774279290e-09	5.019222355183956292e-10	-1.349010208942835242e-09	1.459666067884022212e-09	5.570750939957918035e+00	-3.306220669344219626e-02	-8.562708434800576918e-02	-1.110843312905191727e-01	-1.079168349616540790e-01
1.953854605383629206e+00	-1.505127673006671570e-09	3.461985685625948522e-10	-1.532364670186441537e-09	1.320220132073941122e-09	5.581222276311222252e+00	-8.599431395051808369e-02	7.424768563689806630e-03	-1.266191548415515344e-01	7.209707701390782875e-02
1.957516938289689534e+00	-1.563706192707314123e-09	1.799552888478777947e-10	-1.701625689576850254e-09	1.158058480262027742e-09	5.591693612664526469e+00	-1.546163461340755753e-02	7.958886016352910431e-02	3.251546639141091044e-02	1.330156921043240958e-01
1.961179271195749862e+00	-1.603862538347594669e-09	5.034943944387969112e-12	-1.854109915789075560e-09	9.744328277464968719e-10	5.602164949017831574e+00	6.797723963124180369e-02	3.414897831796076533e-02	1.284721819710253898e-01	4.337328010251271723e-03
1.964841604101813743e+00	-1.624384858060310337e-09	-1.765370253895383241e-10	-1.987119593089884884e-09	7.711509568597741429e-10	5.612636285371135791e+00	4.780287035355091502e-02	-5.289901157714588242e-02	3.595216983388234422e-02	-1.150537352635796068e-01
1.968503937007874072e+00	-1.624275781408584481e-09	-3.625669709602427119e-10	-2.098112458068975919e-09	5.502289476233265153e-10	5.623107621724440008e+00	-3.607661285509716764e-02	-5.615925548063943618e-02	-9.520389938254227025e-02	-6.070261919577447929e-02
1.972166269913934400e+00	-1.602784424852818187e-09	-5.507251484987222210e-10	-2.184786749387130364e-09	3.139505034884081450e-10	5.633578958077744225e+00	-5.943633402718314501e-02	1.906660265952336841e-02	-7.781590317670747381e-02	7.145526577147999492e-02
1.975828602819994728e+00	-1.559419297901556484e-09	-7.385651011703312719e-10	-2.245107019456963658e-09	6.499210565339660286e-11	5.644050294431048442e+00	3.157726453816856946e-03	5.822040768360880331e-02	4.619311283579901478e-02	8.727098371194851045e-02
1.979490935726058609e+00	-1.493967118025925355e-09	-9.235547011563141545e-10	-2.277238476091186696e-09	-1.937441048474545883e-10	5.654521630784352659e+00	5.334261109567439707e-02	1.068488803975020662e-02	8.965012314936748883e-02	-2.148299753491821756e-02
1.983153268632118937e+00	-1.406504382027626810e-09	-1.103109202228338628e-09	-2.279989480575688199e-09	-4.591571480008736343e-10	5.664992967137657764e+00	2.183459363312699464e-02	-4.576035779241482276e-02	1.035889941632879216e-03	-8.596872571687852460e-02
1.986815601538179266e+00	-1.297408507830034507e-09	-1.274620005102176669e-09	-2.251925112889248853e-09	-7.277178354790765598e-10	5.675464303490961981e+00	-3.645352890277112068e-02	-2.998516267685261485e-02	-7.750440374094101637e-02	-2.019678894190272272e-02
1.990477934444239594e+00	-1.167364708597703539e-09	-1.435496399653402996e-09	-2.192429593429157549e-09	-9.961337496965164374e-10	5.685935639844266198e+00	-3.510910031743946086e-02	2.634155393809163581e-02	-3.530070707870416186e-02	6.564118323119383369e-02
1.994140267350303475e+00	-1.017366602037383615e-09	-1.583192476487396424e-09	-2.101182232141038505e-09	-1.260746136204670134e-09	5.696406976197570415e+00	1.622401321893668716e-02	3.740163490961318643e-02	5.173938903777427351e-02	4.607336371873203829e-02
1.997802600256363803e+00	-8.487118922199025432e-10	-1.715251428080830558e-09	-1.978338716033695950e-09	-1.517619222916027985e-09	5.706878312550874632e+00	3.721875593829478829e-02	-6.744509407099811421e-03	5.259665664382856543e-02	-3.703669924326941088e-02
2.001464933162424131e+00	-6.630008230714177933e-10	-1.829335622915744805e-09	-1.824291843686013839e-09	-1.763170394656622877e-09	5.717349648904178849e+00	1.624557741360716737e-03	-3.501614793486933913e-02	-2.258157533844706855e-02	-5.522672366008165440e-02
2.005127266068484460e+00	-4.621224213229542892e-10	-1.923268718457042429e-09	-1.640084627603272024e-09	-1.993644235929404523e-09	5.727820985257483954e+00	-3.129407311414414417e-02	-8.580012477883621272e-03	-5.450886506378584129e-02	9.196994700373384291e-03
2.008789598974544788e+00	-2.482412156939748046e-10	-1.995068610106674069e-09	-1.427138578578125101e-09	-2.205339494062244448e-09	5.738292321610788171e+00	-1.397304743783162745e-02	2.655144256931085689e-02	-2.529803832688710258e-03	5.109727388424346178e-02
2.012451931880605116e+00	-2.377392776682551582e-11	-2.042980662672816967e-09	-1.187274060567890580e-09	-2.394649569358432249e-09	5.748763657964092388e+00	2.125067241771313314e-02	1.778587082793691918e-02	4.568506302526340046e-02	1.223707114883688420e-02
